CALENDAR DATE,CALENDAR TIME,SYMBO,LAST PRICE,LAST SHARES,SIDE
11/12/09,40129.64935,F2 ZN\Z09,118.859375,2,1
11/12/09,40129.64946,F2 ZN\Z09,118.875,3,1
11/12/09,40129.65241,F2 ZN\Z09,118.890625,2,1
11/12/09,40129.65976,F2 ZN\Z09,118.921875,3,0
11/12/09,40129.67018,F2 ZN\Z09,118.9375,3,0
11/12/09,40129.6717,F2 ZN\Z09,118.921875,3,0
11/12/09,40129.6806,F2 ZN\Z09,118.953125,1,0
11/12/09,40129.6845,F2 ZN\Z09,118.9375,1,0
11/12/09,40129.69102,F2 ZN\Z09,118.9375,1,1
11/12/09,40129.70192,F2 ZN\Z09,118.921875,1,0
11/13/09,40130.08684,F2 ZN\Z09,118.96875,2,1
11/13/09,40130.08684,F2 ZN\Z09,118.96875,2,1
11/13/09,40130.08788,F2 ZN\Z09,118.984375,2,1
11/13/09,40130.09835,F2 ZN\Z09,119,2,1
11/13/09,40130.11132,F2 ZN\Z09,119.03125,1,0
11/13/09,40130.11809,F2 ZN\Z09,119,1,1
11/13/09,40130.11809,F2 ZN\Z09,119,1,1
11/13/09,40130.1285,F2 ZN\Z09,119.03125,1,0
11/13/09,40130.13893,F2 ZN\Z09,118.984375,1,0
11/13/09,40130.13926,F2 ZN\Z09,118.96875,1,0
11/13/09,40130.14412,F2 ZN\Z09,118.953125,1,0
11/13/09,40130.14934,F2 ZN\Z09,118.984375,1,1
11/13/09,40130.15979,F2 ZN\Z09,119,2,1
11/13/09,40130.15979,F2 ZN\Z09,119,1,1
11/13/09,40130.16112,F2 ZN\Z09,119.015625,1,1
11/13/09,40130.17025,F2 ZN\Z09,119,1,0
11/13/09,40130.18129,F2 ZN\Z09,119,1,1
11/13/09,40130.19101,F2 ZN\Z09,119,1,0
11/13/09,40130.1931,F2 ZN\Z09,118.984375,2,0
11/13/09,40130.20279,F2 ZN\Z09,118.984375,2,1
11/13/09,40130.22237,F2 ZN\Z09,119,1,1
11/13/09,40130.25351,F2 ZN\Z09,118.96875,3,0
11/13/09,40130.25612,F2 ZN\Z09,118.953125,3,0
11/13/09,40130.26393,F2 ZN\Z09,118.984375,1,1
11/13/09,40130.26393,F2 ZN\Z09,118.984375,1,1
11/13/09,40130.27434,F2 ZN\Z09,118.984375,1,1
11/13/09,40130.2835,F2 ZN\Z09,118.921875,2,1
11/13/09,40130.28475,F2 ZN\Z09,118.953125,3,0
11/13/09,40130.28695,F2 ZN\Z09,118.9375,2,1
11/13/09,40130.28793,F2 ZN\Z09,118.9375,2,1
11/13/09,40130.28866,F2 ZN\Z09,118.953125,2,1
11/13/09,40130.29162,F2 ZN\Z09,118.9375,1,1
11/13/09,40130.29162,F2 ZN\Z09,118.9375,1,1
11/13/09,40130.29186,F2 ZN\Z09,118.953125,2,1
11/13/09,40130.29518,F2 ZN\Z09,118.96875,5,0
11/13/09,40130.29518,F2 ZN\Z09,118.96875,2,0
11/13/09,40130.29518,F2 ZN\Z09,118.96875,1,0
11/13/09,40130.29881,F2 ZN\Z09,118.984375,1,1
11/13/09,40130.3039,F2 ZN\Z09,118.96875,3,1
11/13/09,40130.3056,F2 ZN\Z09,118.96875,1,0
11/13/09,40130.31727,F2 ZN\Z09,118.984375,1,1
11/13/09,40130.32652,F2 ZN\Z09,118.9375,1,1
11/13/09,40130.32807,F2 ZN\Z09,118.90625,1,1
11/13/09,40130.33684,F2 ZN\Z09,118.9375,1,0
11/13/09,40130.33684,F2 ZN\Z09,118.9375,1,0
11/13/09,40130.34267,F2 ZN\Z09,118.9375,1,1
11/13/09,40130.34594,F2 ZN\Z09,118.890625,1,1
11/13/09,40130.34726,F2 ZN\Z09,118.90625,1,0
11/13/09,40130.35067,F2 ZN\Z09,118.828125,1,1
11/13/09,40130.35163,F2 ZN\Z09,118.84375,1,1
11/13/09,40130.35768,F2 ZN\Z09,118.78125,2,0
11/13/09,40130.35768,F2 ZN\Z09,118.78125,1,0
11/13/09,40130.35929,F2 ZN\Z09,118.796875,1,1
11/13/09,40130.35956,F2 ZN\Z09,118.8125,1,1
11/13/09,40130.36009,F2 ZN\Z09,118.828125,1,1
11/13/09,40130.36065,F2 ZN\Z09,118.84375,1,1
11/13/09,40130.36075,F2 ZN\Z09,118.859375,1,1
11/13/09,40130.3681,F2 ZN\Z09,118.828125,2,0
11/13/09,40130.36814,F2 ZN\Z09,118.8125,2,0
11/13/09,40130.36845,F2 ZN\Z09,118.796875,1,1
11/13/09,40130.36847,F2 ZN\Z09,118.796875,1,1
11/13/09,40130.36878,F2 ZN\Z09,118.8125,1,1
11/13/09,40130.3689,F2 ZN\Z09,118.828125,1,1
11/13/09,40130.36931,F2 ZN\Z09,118.84375,1,1
11/13/09,40130.37104,F2 ZN\Z09,118.859375,1,1
11/13/09,40130.37863,F2 ZN\Z09,118.9375,2,0
11/13/09,40130.37932,F2 ZN\Z09,118.984375,1,1
11/13/09,40130.38297,F2 ZN\Z09,119.015625,1,1
11/13/09,40130.38893,F2 ZN\Z09,119.015625,2,0
11/13/09,40130.38893,F2 ZN\Z09,119.015625,4,0
11/13/09,40130.38893,F2 ZN\Z09,119,2,0
11/13/09,40130.38902,F2 ZN\Z09,118.984375,1,1
11/13/09,40130.38913,F2 ZN\Z09,119,2,1
11/13/09,40130.38911,F2 ZN\Z09,119,2,1
11/13/09,40130.39645,F2 ZN\Z09,118.984375,2,1
11/13/09,40130.39935,F2 ZN\Z09,119,2,0
11/13/09,40130.39935,F2 ZN\Z09,119,1,0
11/13/09,40130.39935,F2 ZN\Z09,119,2,0
11/13/09,40130.39984,F2 ZN\Z09,119.015625,2,1
11/13/09,40130.40976,F2 ZN\Z09,119,1,0
11/13/09,40130.42018,F2 ZN\Z09,118.921875,1,0
11/13/09,40130.42018,F2 ZN\Z09,118.921875,1,0
11/13/09,40130.42257,F2 ZN\Z09,118.890625,1,1
11/13/09,40130.42862,F2 ZN\Z09,118.859375,1,1
11/13/09,40130.4305,F2 ZN\Z09,118.890625,1,1
11/13/09,40130.42953,F2 ZN\Z09,118.875,1,1
11/13/09,40130.43199,F2 ZN\Z09,118.84375,1,1
11/13/09,40130.45323,F2 ZN\Z09,118.828125,1,1
11/13/09,40130.45386,F2 ZN\Z09,118.84375,1,1
11/13/09,40130.45786,F2 ZN\Z09,118.78125,2,0
11/13/09,40130.46602,F2 ZN\Z09,118.796875,1,1
11/13/09,40130.467,F2 ZN\Z09,118.828125,1,1
11/13/09,40130.46851,F2 ZN\Z09,118.84375,1,1
11/13/09,40130.4751,F2 ZN\Z09,118.890625,1,1
11/13/09,40130.48691,F2 ZN\Z09,118.921875,1,1
11/13/09,40130.48737,F2 ZN\Z09,118.9375,1,1
11/13/09,40130.5021,F2 ZN\Z09,118.875,2,0
11/13/09,40130.57453,F2 ZN\Z09,118.8125,2,0
11/13/09,40130.61484,F2 ZN\Z09,118.9375,2,0
11/16/09,40133.35919,F2 ZN\Z09,119.265625,1,1
11/16/09,40133.36482,F2 ZN\Z09,119.15625,1,0
11/16/09,40133.38763,F2 ZN\Z09,119.171875,1,1
11/16/09,40133.42978,F2 ZN\Z09,119.171875,1,1
11/16/09,40133.48801,F2 ZN\Z09,119.21875,1,1
11/17/09,40134.35733,F2 ZN\Z09,119.40625,1,0
11/17/09,40134.35865,F2 ZN\Z09,119.390625,1,0
11/17/09,40134.3819,F2 ZN\Z09,119.484375,1,1
11/17/09,40134.40736,F2 ZN\Z09,119.390625,1,0
11/17/09,40134.47518,F2 ZN\Z09,119.671875,1,1
11/17/09,40134.48153,F2 ZN\Z09,119.71875,1,1
11/17/09,40134.48672,F2 ZN\Z09,119.734375,1,1
11/18/09,40135.3132,F2 ZN\Z09,119.59375,1,0
11/18/09,40135.31392,F2 ZN\Z09,119.59375,1,0
11/18/09,40135.3203,F2 ZN\Z09,119.578125,2,0
11/18/09,40135.33372,F2 ZN\Z09,119.53125,2,0
11/18/09,40135.34431,F2 ZN\Z09,119.5625,3,0
11/18/09,40135.34703,F2 ZN\Z09,119.5625,2,0
11/18/09,40135.36087,F2 ZN\Z09,119.609375,1,1
11/18/09,40135.40675,F2 ZN\Z09,119.484375,1,0
11/18/09,40135.40675,F2 ZN\Z09,119.484375,4,0
11/18/09,40135.43556,F2 ZN\Z09,119.515625,1,1
11/18/09,40135.44305,F2 ZN\Z09,119.5,1,1
11/18/09,40135.46388,F2 ZN\Z09,119.484375,1,1
11/18/09,40135.46449,F2 ZN\Z09,119.5,1,1
11/18/09,40135.47569,F2 ZN\Z09,119.546875,1,1
11/19/09,40136.47429,F2 ZN\Z09,119.859375,2,1
11/19/09,40136.49041,F2 ZN\Z09,119.78125,2,0
11/19/09,40136.5277,F2 ZN\Z09,119.6875,2,0
11/19/09,40136.5556,F2 ZN\Z09,119.765625,3,0
11/19/09,40136.55567,F2 ZN\Z09,119.75,4,0
11/19/09,40136.55799,F2 ZN\Z09,119.71875,2,0
11/19/09,40136.56716,F2 ZN\Z09,119.671875,1,0
11/19/09,40136.57292,F2 ZN\Z09,119.59375,1,1
11/19/09,40136.57292,F2 ZN\Z09,119.59375,4,1
11/19/09,40136.57319,F2 ZN\Z09,119.609375,7,1
11/19/09,40136.57495,F2 ZN\Z09,119.59375,2,1
11/19/09,40136.57721,F2 ZN\Z09,119.640625,4,1
11/19/09,40136.58609,F2 ZN\Z09,119.609375,2,0
11/20/09,40137.36327,F2 ZN\Z09,119.828125,1,1
11/20/09,40137.40257,F2 ZN\Z09,119.609375,2,0
11/20/09,40137.52684,F2 ZN\Z09,119.671875,3,0
11/20/09,40137.57838,F2 ZN\Z09,119.546875,1,1
11/20/09,40137.58707,F2 ZN\Z09,119.578125,1,1
11/20/09,40137.60567,F2 ZN\Z09,119.53125,1,1
11/20/09,40137.60863,F2 ZN\Z09,119.546875,1,1
11/20/09,40137.64476,F2 ZN\Z09,119.515625,4,0
11/23/09,40140.27864,F2 ZN\Z09,119.390625,1,1
11/23/09,40140.27864,F2 ZN\Z09,119.390625,1,1
11/23/09,40140.28513,F2 ZN\Z09,119.40625,2,1
11/23/09,40140.28808,F2 ZN\Z09,119.40625,2,1
11/23/09,40140.31927,F2 ZN\Z09,119.265625,2,0
11/23/09,40140.34848,F2 ZN\Z09,119.296875,2,1
11/23/09,40140.37599,F2 ZN\Z09,119.203125,1,1
11/23/09,40140.38689,F2 ZN\Z09,119.21875,1,1
11/23/09,40140.39371,F2 ZN\Z09,119.265625,1,1
11/23/09,40140.40003,F2 ZN\Z09,119.296875,1,1
11/23/09,40140.40212,F2 ZN\Z09,119.3125,1,1
11/23/09,40140.4101,F2 ZN\Z09,119.234375,1,0
11/23/09,40140.42463,F2 ZN\Z09,119.296875,1,1
11/23/09,40140.42508,F2 ZN\Z09,119.3125,1,1
11/23/09,40140.4306,F2 ZN\Z09,119.296875,1,0
11/23/09,40140.4306,F2 ZN\Z09,119.296875,1,0
11/23/09,40140.43279,F2 ZN\Z09,119.265625,1,1
11/23/09,40140.43279,F2 ZN\Z09,119.265625,1,1
11/23/09,40140.43284,F2 ZN\Z09,119.28125,2,1
11/23/09,40140.43343,F2 ZN\Z09,119.296875,1,1
11/23/09,40140.4351,F2 ZN\Z09,119.3125,1,1
11/23/09,40140.43819,F2 ZN\Z09,119.34375,1,1
11/23/09,40140.43826,F2 ZN\Z09,119.359375,1,1
11/23/09,40140.44101,F2 ZN\Z09,119.4375,3,0
11/23/09,40140.44109,F2 ZN\Z09,119.421875,2,0
11/23/09,40140.44109,F2 ZN\Z09,119.421875,2,0
11/23/09,40140.44164,F2 ZN\Z09,119.40625,3,0
11/23/09,40140.44337,F2 ZN\Z09,119.375,2,1
11/23/09,40140.44349,F2 ZN\Z09,119.390625,2,1
11/23/09,40140.45143,F2 ZN\Z09,119.421875,1,0
11/23/09,40140.45169,F2 ZN\Z09,119.40625,3,0
11/23/09,40140.45203,F2 ZN\Z09,119.421875,2,1
11/23/09,40140.46185,F2 ZN\Z09,119.453125,1,0
11/23/09,40140.46192,F2 ZN\Z09,119.4375,1,0
11/23/09,40140.46218,F2 ZN\Z09,119.421875,1,1
11/23/09,40140.46218,F2 ZN\Z09,119.421875,1,1
11/23/09,40140.46317,F2 ZN\Z09,119.453125,2,1
11/23/09,40140.46383,F2 ZN\Z09,119.4375,2,1
11/23/09,40140.47226,F2 ZN\Z09,119.40625,2,0
11/23/09,40140.47388,F2 ZN\Z09,119.390625,2,1
11/23/09,40140.48268,F2 ZN\Z09,119.421875,2,0
11/23/09,40140.48298,F2 ZN\Z09,119.40625,2,1
11/23/09,40140.48577,F2 ZN\Z09,119.40625,2,1
11/23/09,40140.49309,F2 ZN\Z09,119.453125,5,0
11/23/09,40140.49309,F2 ZN\Z09,119.453125,6,0
11/23/09,40140.49371,F2 ZN\Z09,119.453125,2,1
11/23/09,40140.49449,F2 ZN\Z09,119.453125,2,1
11/23/09,40140.50487,F2 ZN\Z09,119.453125,2,1
11/23/09,40140.50556,F2 ZN\Z09,119.4375,2,1
11/23/09,40140.50793,F2 ZN\Z09,119.453125,2,1
11/23/09,40140.51393,F2 ZN\Z09,119.46875,3,0
11/23/09,40140.51393,F2 ZN\Z09,119.46875,2,0
11/23/09,40140.52434,F2 ZN\Z09,119.4375,1,0
11/23/09,40140.5275,F2 ZN\Z09,119.421875,2,1
11/23/09,40140.5283,F2 ZN\Z09,119.40625,2,1
11/23/09,40140.53476,F2 ZN\Z09,119.375,4,0
11/23/09,40140.53385,F2 ZN\Z09,119.359375,2,1
11/23/09,40140.53476,F2 ZN\Z09,119.375,3,0
11/23/09,40140.53517,F2 ZN\Z09,119.34375,2,1
11/23/09,40140.53576,F2 ZN\Z09,119.359375,2,1
11/23/09,40140.54643,F2 ZN\Z09,119.359375,2,1
11/23/09,40140.58151,F2 ZN\Z09,119.5,1,1
11/23/09,40140.58382,F2 ZN\Z09,119.546875,1,1
11/24/09,40141.31753,F2 ZN\Z09,119.78125,1,1
11/24/09,40141.54012,F2 ZN\Z09,119.75,1,0
11/24/09,40141.61333,F2 ZN\Z09,120.046875,1,1
11/24/09,40141.61344,F2 ZN\Z09,120.0625,1,1
11/24/09,40141.65195,F2 ZN\Z09,120.234375,2,1
11/25/09,40142.24288,F2 ZN\Z09,120.09375,2,0
11/25/09,40142.28346,F2 ZN\Z09,120.09375,2,0
11/25/09,40142.35147,F2 ZN\Z09,120.078125,2,0
11/25/09,40142.35252,F2 ZN\Z09,120.078125,2,0
11/25/09,40142.35394,F2 ZN\Z09,120.0625,2,0
11/25/09,40142.35417,F2 ZN\Z09,120.046875,2,0
11/25/09,40142.35436,F2 ZN\Z09,119.96875,2,0
11/25/09,40142.38219,F2 ZN\Z09,120.203125,2,1
11/25/09,40142.41906,F2 ZN\Z09,120.046875,1,0
11/25/09,40142.41906,F2 ZN\Z09,120.046875,1,0
11/25/09,40142.4523,F2 ZN\Z09,120.078125,1,0
11/25/09,40142.5556,F2 ZN\Z09,120.421875,1,0
11/25/09,40142.55567,F2 ZN\Z09,120.40625,2,0
11/25/09,40142.55628,F2 ZN\Z09,120.390625,1,0
11/25/09,40142.56601,F2 ZN\Z09,120.390625,1,0
11/25/09,40142.67018,F2 ZN\Z09,120.578125,1,0
11/25/09,40142.68063,F2 ZN\Z09,120.5625,1,0
11/25/09,40142.70144,F2 ZN\Z09,120.546875,1,0
11/27/09,40144.08685,F2 ZN\Z09,121.390625,4,1
11/27/09,40144.08685,F2 ZN\Z09,121.390625,2,1
11/27/09,40144.08882,F2 ZN\Z09,121.40625,2,1
11/27/09,40144.10796,F2 ZN\Z09,121.4375,1,1
11/27/09,40144.11808,F2 ZN\Z09,121.515625,1,1
11/27/09,40144.11808,F2 ZN\Z09,121.515625,1,1
11/27/09,40144.15339,F2 ZN\Z09,121.4375,2,0
11/27/09,40144.15351,F2 ZN\Z09,121.40625,3,0
11/27/09,40144.15976,F2 ZN\Z09,121.421875,1,0
11/27/09,40144.16246,F2 ZN\Z09,121.40625,1,0
11/27/09,40144.17018,F2 ZN\Z09,121.4375,1,1
11/27/09,40144.17905,F2 ZN\Z09,121.40625,1,0
11/27/09,40144.18059,F2 ZN\Z09,121.375,2,0
11/27/09,40144.18113,F2 ZN\Z09,121.359375,2,0
11/27/09,40144.1813,F2 ZN\Z09,121.34375,2,0
11/27/09,40144.21184,F2 ZN\Z09,121.328125,1,1
11/27/09,40144.22465,F2 ZN\Z09,121.265625,2,1
11/27/09,40144.25368,F2 ZN\Z09,121.375,1,0
11/27/09,40144.26408,F2 ZN\Z09,121.3125,1,0
11/27/09,40144.28476,F2 ZN\Z09,121.109375,1,1
11/27/09,40144.28476,F2 ZN\Z09,121.109375,1,1
11/27/09,40144.29518,F2 ZN\Z09,121.25,2,0
11/27/09,40144.30559,F2 ZN\Z09,121.171875,1,0
11/27/09,40144.30588,F2 ZN\Z09,121.15625,1,0
11/27/09,40144.31601,F2 ZN\Z09,121.265625,1,1
11/27/09,40144.33685,F2 ZN\Z09,121.21875,2,0
11/27/09,40144.34739,F2 ZN\Z09,121.21875,1,1
11/27/09,40144.35769,F2 ZN\Z09,121.125,1,0
11/27/09,40144.36809,F2 ZN\Z09,121.09375,2,1
11/27/09,40144.36821,F2 ZN\Z09,121.109375,3,1
11/27/09,40144.37863,F2 ZN\Z09,121.109375,2,1
11/27/09,40144.42018,F2 ZN\Z09,120.921875,1,0
11/27/09,40144.42025,F2 ZN\Z09,120.90625,2,0
11/27/09,40144.42091,F2 ZN\Z09,120.96875,1,1
11/27/09,40144.42447,F2 ZN\Z09,120.890625,1,0
11/27/09,40144.43059,F2 ZN\Z09,120.9375,1,1
11/27/09,40144.43064,F2 ZN\Z09,120.953125,1,1
11/27/09,40144.43818,F2 ZN\Z09,120.96875,1,1
11/27/09,40144.44192,F2 ZN\Z09,121,2,1
11/27/09,40144.45241,F2 ZN\Z09,121,1,0
11/27/09,40144.45476,F2 ZN\Z09,120.921875,1,0
11/27/09,40144.46184,F2 ZN\Z09,120.90625,1,0
11/27/09,40144.47226,F2 ZN\Z09,120.953125,1,1
11/30/09,40147.08685,F2 ZN\Z09,120.875,1,0
11/30/09,40147.08771,F2 ZN\Z09,120.859375,1,0
11/30/09,40147.08771,F2 ZN\Z09,120.859375,1,0
11/30/09,40147.09726,F2 ZN\Z09,120.875,2,0
11/30/09,40147.10767,F2 ZN\Z09,120.875,1,1
11/30/09,40147.10838,F2 ZN\Z09,120.890625,1,1
11/30/09,40147.11033,F2 ZN\Z09,120.90625,1,1
11/30/09,40147.12851,F2 ZN\Z09,120.984375,1,1
11/30/09,40147.13892,F2 ZN\Z09,120.9375,1,0
11/30/09,40147.1496,F2 ZN\Z09,121.03125,2,1
11/30/09,40147.16,F2 ZN\Z09,121,1,0
11/30/09,40147.21194,F2 ZN\Z09,121.0625,1,1
11/30/09,40147.23268,F2 ZN\Z09,121.09375,1,0
11/30/09,40147.35768,F2 ZN\Z09,120.96875,1,0
11/30/09,40147.35848,F2 ZN\Z09,120.96875,2,1
11/30/09,40147.3681,F2 ZN\H10,119.75,1,0
11/30/09,40147.37878,F2 ZN\H10,119.75,1,0
11/30/09,40147.39946,F2 ZN\H10,119.828125,1,0
11/30/09,40147.4098,F2 ZN\H10,119.78125,1,0
11/30/09,40147.44102,F2 ZN\H10,119.78125,1,1
11/30/09,40147.45143,F2 ZN\H10,119.84375,1,1
11/30/09,40147.50352,F2 ZN\H10,119.828125,1,1
11/30/09,40147.51546,F2 ZN\H10,119.828125,1,0
11/30/09,40147.54808,F2 ZN\H10,119.859375,1,1
11/30/09,40147.56601,F2 ZN\H10,119.921875,1,0
11/30/09,40147.58805,F2 ZN\H10,119.90625,1,1
11/30/09,40147.60385,F2 ZN\H10,119.921875,1,0
11/30/09,40147.60768,F2 ZN\H10,119.9375,1,1
11/30/09,40147.61811,F2 ZN\H10,119.90625,1,0
11/30/09,40147.61811,F2 ZN\H10,119.90625,1,0
11/30/09,40147.61878,F2 ZN\H10,119.890625,2,0
11/30/09,40147.62404,F2 ZN\H10,119.875,2,0
11/30/09,40147.62851,F2 ZN\H10,119.953125,2,1
11/30/09,40147.62851,F2 ZN\H10,119.953125,2,1
11/30/09,40147.63001,F2 ZN\H10,119.96875,1,1
11/30/09,40147.63001,F2 ZN\H10,119.96875,1,1
11/30/09,40147.63989,F2 ZN\H10,119.96875,1,0
11/30/09,40147.64934,F2 ZN\H10,119.921875,1,1
11/30/09,40147.67805,F2 ZN\H10,119.921875,1,0
11/30/09,40147.68059,F2 ZN\H10,119.9375,1,0
11/30/09,40147.68299,F2 ZN\H10,119.921875,1,0
11/30/09,40147.68664,F2 ZN\H10,119.90625,1,0
11/30/09,40147.70143,F2 ZN\H10,119.921875,1,1
12/01/09,40148.08686,F2 ZN\H10,119.90625,2,0
12/01/09,40148.10767,F2 ZN\H10,119.828125,2,1
12/01/09,40148.10767,F2 ZN\H10,119.828125,2,1
12/01/09,40148.10771,F2 ZN\H10,119.84375,2,1
12/01/09,40148.16412,F2 ZN\H10,119.71875,2,1
12/01/09,40148.17018,F2 ZN\H10,119.734375,2,0
12/01/09,40148.21184,F2 ZN\H10,119.71875,2,1
12/01/09,40148.22226,F2 ZN\H10,119.75,2,0
12/01/09,40148.30705,F2 ZN\H10,119.703125,1,0
12/01/09,40148.31606,F2 ZN\H10,119.703125,1,1
12/01/09,40148.327,F2 ZN\H10,119.671875,1,0
12/01/09,40148.33526,F2 ZN\H10,119.75,1,1
12/01/09,40148.34919,F2 ZN\H10,119.75,2,1
12/01/09,40148.35768,F2 ZN\H10,119.78125,2,0
12/01/09,40148.36933,F2 ZN\H10,119.828125,1,1
12/01/09,40148.37851,F2 ZN\H10,119.78125,1,0
12/01/09,40148.37882,F2 ZN\H10,119.765625,1,1
12/01/09,40148.37885,F2 ZN\H10,119.78125,1,1
12/01/09,40148.37903,F2 ZN\H10,119.796875,1,1
12/01/09,40148.38138,F2 ZN\H10,119.75,1,1
12/01/09,40148.38893,F2 ZN\H10,119.75,1,0
12/01/09,40148.38895,F2 ZN\H10,119.734375,2,0
12/01/09,40148.39425,F2 ZN\H10,119.734375,1,1
12/01/09,40148.39943,F2 ZN\H10,119.734375,2,0
12/01/09,40148.40976,F2 ZN\H10,119.71875,1,1
12/01/09,40148.43089,F2 ZN\H10,119.71875,1,0
12/01/09,40148.43955,F2 ZN\H10,119.796875,1,1
12/01/09,40148.43854,F2 ZN\H10,119.796875,1,1
12/01/09,40148.46192,F2 ZN\H10,119.828125,2,0
12/01/09,40148.50445,F2 ZN\H10,119.765625,2,1
12/01/09,40148.51393,F2 ZN\H10,119.796875,2,0
12/01/09,40148.51642,F2 ZN\H10,119.765625,2,1
12/01/09,40148.51955,F2 ZN\H10,119.75,2,1
12/01/09,40148.52435,F2 ZN\H10,119.765625,1,0
12/01/09,40148.52435,F2 ZN\H10,119.765625,2,0
12/01/09,40148.53476,F2 ZN\H10,119.796875,1,0
12/01/09,40148.54647,F2 ZN\H10,119.78125,2,1
12/01/09,40148.5556,F2 ZN\H10,119.75,2,0
12/01/09,40148.55595,F2 ZN\H10,119.734375,2,1
12/01/09,40148.56601,F2 ZN\H10,119.65625,2,0
12/01/09,40148.60769,F2 ZN\H10,119.578125,1,0
12/01/09,40148.62858,F2 ZN\H10,119.5625,2,1
12/01/09,40148.65052,F2 ZN\H10,119.578125,1,1
12/01/09,40148.65237,F2 ZN\H10,119.578125,1,1
12/01/09,40148.65977,F2 ZN\H10,119.5625,2,0
12/01/09,40148.66558,F2 ZN\H10,119.515625,1,0
12/01/09,40148.67018,F2 ZN\H10,119.484375,2,0
12/02/09,40149.08683,F2 ZN\H10,119.390625,2,1
12/02/09,40149.1285,F2 ZN\H10,119.46875,1,1
12/02/09,40149.16051,F2 ZN\H10,119.40625,1,0
12/02/09,40149.17018,F2 ZN\H10,119.46875,1,1
12/02/09,40149.17032,F2 ZN\H10,119.484375,1,1
12/02/09,40149.17135,F2 ZN\H10,119.5,1,1
12/02/09,40149.18059,F2 ZN\H10,119.453125,2,0
12/02/09,40149.19472,F2 ZN\H10,119.4375,1,0
12/02/09,40149.34726,F2 ZN\H10,119.421875,2,1
12/02/09,40149.34726,F2 ZN\H10,119.421875,1,1
12/02/09,40149.34726,F2 ZN\H10,119.421875,1,1
12/02/09,40149.34765,F2 ZN\H10,119.4375,1,1
12/02/09,40149.3681,F2 ZN\H10,119.546875,3,0
12/02/09,40149.3681,F2 ZN\H10,119.546875,1,0
12/02/09,40149.36856,F2 ZN\H10,119.53125,1,0
12/02/09,40149.38129,F2 ZN\H10,119.453125,1,1
12/02/09,40149.38288,F2 ZN\H10,119.484375,1,1
12/02/09,40149.38251,F2 ZN\H10,119.46875,1,1
12/02/09,40149.38893,F2 ZN\H10,119.46875,1,0
12/02/09,40149.41403,F2 ZN\H10,119.4375,1,1
12/02/09,40149.41451,F2 ZN\H10,119.453125,1,1
12/02/09,40149.42083,F2 ZN\H10,119.40625,1,0
12/02/09,40149.43274,F2 ZN\H10,119.328125,1,0
12/02/09,40149.43706,F2 ZN\H10,119.25,1,0
12/02/09,40149.44124,F2 ZN\H10,119.28125,1,0
12/02/09,40149.46189,F2 ZN\H10,119.359375,1,1
12/02/09,40149.46195,F2 ZN\H10,119.359375,1,1
12/02/09,40149.47351,F2 ZN\H10,119.4375,1,1
12/02/09,40149.48268,F2 ZN\H10,119.421875,1,0
12/02/09,40149.514,F2 ZN\H10,119.453125,1,0
12/02/09,40149.52435,F2 ZN\H10,119.546875,1,0
12/02/09,40149.52591,F2 ZN\H10,119.5625,3,1
12/02/09,40149.53476,F2 ZN\H10,119.59375,1,0
12/02/09,40149.53476,F2 ZN\H10,119.59375,1,0
12/02/09,40149.53826,F2 ZN\H10,119.5625,2,1
12/02/09,40149.53826,F2 ZN\H10,119.5625,1,1
12/02/09,40149.54518,F2 ZN\H10,119.53125,2,0
12/02/09,40149.54835,F2 ZN\H10,119.5,1,1
12/02/09,40149.5556,F2 ZN\H10,119.453125,1,0
12/02/09,40149.55744,F2 ZN\H10,119.453125,1,1
12/02/09,40149.57621,F2 ZN\H10,119.46875,1,1
12/02/09,40149.58685,F2 ZN\H10,119.390625,2,0
12/02/09,40149.59748,F2 ZN\H10,119.328125,2,0
12/02/09,40149.59944,F2 ZN\H10,119.3125,1,1
12/02/09,40149.6077,F2 ZN\H10,119.1875,1,0
12/02/09,40149.61072,F2 ZN\H10,119.203125,2,1
12/02/09,40149.64382,F2 ZN\H10,119.171875,1,1
12/03/09,40150.08684,F2 ZN\H10,119,1,0
12/03/09,40150.08684,F2 ZN\H10,119,1,0
12/03/09,40150.09039,F2 ZN\H10,118.984375,1,0
12/03/09,40150.12851,F2 ZN\H10,118.96875,1,1
12/03/09,40150.12859,F2 ZN\H10,118.984375,1,1
12/03/09,40150.13104,F2 ZN\H10,119,1,1
12/03/09,40150.13893,F2 ZN\H10,118.96875,1,0
12/03/09,40150.14006,F2 ZN\H10,118.953125,1,0
12/03/09,40150.14934,F2 ZN\H10,118.984375,2,1
12/03/09,40150.15975,F2 ZN\H10,118.984375,1,0
12/03/09,40150.15979,F2 ZN\H10,118.96875,1,0
12/03/09,40150.16163,F2 ZN\H10,118.953125,1,0
12/03/09,40150.19101,F2 ZN\H10,118.90625,1,0
12/03/09,40150.20142,F2 ZN\H10,118.859375,2,0
12/03/09,40150.23267,F2 ZN\H10,118.875,1,1
12/03/09,40150.25351,F2 ZN\H10,118.921875,1,1
12/03/09,40150.32665,F2 ZN\H10,118.84375,2,0
12/03/09,40150.34993,F2 ZN\H10,118.671875,1,0
12/03/09,40150.35844,F2 ZN\H10,118.59375,2,0
12/03/09,40150.36812,F2 ZN\H10,118.640625,2,1
12/03/09,40150.3785,F2 ZN\H10,118.6875,1,1
